Country,Total,Solid Fuel,Liquid Fuel,Gas Fuel,Cement,Gas Flaring,Per Capita,Bunker fuels (Not in Total)
CZECH REPUBLIC,27551,17685,5117,4282,467,0,2.61,243
DEMOCRATIC PEOPLE S REPUBLIC OF KOREA,13378,11803,691,0,884,0,0.54,0
DEMOCRATIC REPUBLIC OF THE CONGO (FORMERLY ZAIRE),655,0,599,0,56,0,0.01,119
DENMARK,9934,2553,4918,2176,245,42,1.77,1138
DJIBOUTI,141,0,141,0,0,0,0.17,87
DOMINICA,37,0,37,0,0,0,0.51,2
DOMINICAN REPUBLIC,6033,637,4249,585,562,0,0.59,409
ECUADOR,10401,0,8806,464,819,312,0.67,624
EGYPT,59195,492,25836,25360,7507,0,0.69,1001
EL SALVADOR,1817,0,1629,0,188,0,0.3,71
EQUATORIAL GUINEA,1395,0,166,933,0,297,1.8,30
ERITREA,180,0,145,0,35,0,0.04,1
ESTONIA,4806,4062,337,341,66,0,3.63,382
ETHIOPIA,2335,162,1697,0,476,0,0.03,272
FAEROE ISLANDS,161,0,161,0,0,0,3.32,27
FALKLAND ISLANDS (MALVINAS),15,3,12,0,0,0,5.21,0
FEDERATED STATES OF MICRONESIA,37,0,37,0,0,0,0.36,1
FIJI,289,0,269,0,20,0,0.33,44
FINLAND,13399,4911,6436,1877,176,0,2.47,616
FRANCE (INCLUDING MONACO),90872,11645,52933,23871,2422,0,1.43,6775
FRENCH GUIANA,161,0,147,0,14,0,0.65,33
FRENCH POLYNESIA,222,0,222,0,0,0,0.81,45
GABON,1392,0,646,193,27,527,0.86,237
GAMBIA,124,0,122,1,0,0,0.07,13
GEORGIA,2302,322,741,1029,210,0,0.56,32
GERMANY,201762,84428,69309,43608,4411,6,2.51,9060
GHANA,3239,0,2611,219,408,0,0.13,176
GIBRALTAR,126,0,126,0,0,0,4,3682
GREECE,21828,8760,10099,2287,681,0,1.96,2545
GREENLAND,155,0,155,0,0,0,2.75,19
GRENADA,74,0,74,0,0,0,0.7,3
GUADELOUPE,694,145,508,0,41,0,1.51,92
GUATEMALA,3265,361,2513,0,392,0,0.21,292
GUINEA,704,0,661,0,43,0,0.06,21
GUINEA BISSAU,69,0,69,0,0,0,0.04,9
GUYANA,544,0,544,0,0,0,0.72,13
HAITI,631,0,590,0,41,0,0.06,44
HONDURAS,2450,183,2033,0,235,0,0.32,43
HONG KONG SPECIAL ADMINSTRATIVE REGION OF CHINA,11842,7540,2741,1333,228,0,1.67,13123
HUNGARY,12158,2901,3771,5232,254,0,1.22,142
ICELAND,491,96,395,0,0,0,1.52,170
INDIA,550451,372453,119399,21312,36720,567,0.44,4035
INDONESIA,173733,81711,59710,21851,7120,3342,0.7,790
IRAQ,41648,0,30924,3077,1360,6287,1.26,426
IRELAND,9706,2455,4576,2513,163,0,2.08,553
ISLAMIC REPUBLIC OF IRAN,166828,1126,66900,79769,9554,9479,2.19,2643
ISRAEL,20597,8891,9592,1314,801,0,2.68,950
ITALY (INCLUDING SAN MARINO),100755,16819,42046,38321,3569,0,1.69,4779
JAMAICA,2035,53,1880,0,103,0,0.74,209
JAPAN,335470,115977,146258,65791,7444,0,2.64,8600
JORDAN,6666,0,5703,412,552,0,0.95,126
KAZAKHSTAN,66259,39243,8834,17223,959,0,3.94,168
KENYA,3413,248,2534,0,631,0,0.08,585
KIRIBATI,17,0,17,0,0,0,0.16,3
KUWAIT,27907,0,17982,9479,326,119,8.16,1629
KYRGYZSTAN,2763,1096,1275,223,169,0,0.49,26
LAO PEOPLE S DEMOCRATIC REPUBLIC,463,142,116,0,204,0,0.07,9
LATVIA,1926,95,951,756,123,0,0.95,307
LEBANON,6172,171,5279,0,722,0,1.25,203
LESOTHO,656,492,163,0,0,0,0.32,0
LIBERIA,280,0,263,0,17,0,0.07,18
LIBYAN ARAB JAMAHIRIYAH,14367,0,9113,2923,272,2059,2.29,484
LIECHTENSTEIN,13,0,0,13,0,0,0.36,0
LITHUANIA,3772,245,1731,1658,138,0,1.25,159
LUXEMBOURG,2908,56,2036,656,160,0,5.46,309
MACAU SPECIAL ADMINSTRATIVE REGION OF CHINA,358,0,358,0,0,0,0.64,0
MACEDONIA,2445,1508,773,71,93,0,1.18,7
MADAGASCAR,738,190,517,0,31,0,0.03,70
MALAWI,299,59,217,0,23,0,0.02,6
MALAYSIA,59642,16340,20544,18092,2955,1712,2.06,1509
MALDIVES,303,0,303,0,0,0,0.88,101
MALI,271,0,271,0,0,0,0.02,19
MALTA,731,0,731,0,0,0,1.76,1129
MARSHALL ISLANDS,28,0,28,0,0,0,0.52,0
MARTINIQUE,604,0,584,0,20,0,1.53,119
MAURITANIA,724,0,636,0,88,0,0.19,20
MAURITIUS,1082,433,649,0,0,0,0.86,321
MEXICO,135349,13434,79191,37043,4921,759,1.11,3115
MONGOLIA,7152,6156,949,0,47,0,2.55,0
MONTENEGRO,637,411,226,0,0,0,1.02,10
MONTSERRAT,12,0,12,0,0,0,2.33,1
MOROCCO,17107,3991,10251,651,2213,0,0.51,800
MOZAMBIQUE,851,11,632,47,161,0,0.03,56
MYANMAR (FORMERLY BURMA),3019,301,1613,976,125,3,0.06,31
NAMIBIA,923,75,779,0,68,0,0.4,33
NAURU,11,0,11,0,0,0,1.08,4
NEPAL,1597,227,1001,0,370,0,0.06,80
NETHERLANDS,46444,8227,17457,20457,280,23,2.77,14710
NEW CALEDONIA,990,345,628,0,17,0,3.91,27
NEW ZEALAND,9313,1756,4941,2398,155,63,2.1,918
NICARAGUA,1260,0,1176,0,84,0,0.21,18
NIGER,509,105,394,0,10,0,0.03,10
NIGERIA,26862,35,9851,7880,2176,6920,0.16,492
NIUE,2,0,2,0,0,0,1.04,0
NORWAY,13605,847,9403,2872,226,257,2.71,617
OCCUPIED PALESTINIAN TERRITORY,600,0,600,0,0,0,0.14,0
OMAN,16133,0,3394,11363,694,681,4.55,1029
PAKISTAN,44586,4011,17409,19086,4080,0,0.25,237
PALAU,69,0,69,0,0,0,3.31,15
PANAMA,2758,340,2104,0,314,0,0.74,3349
PAPUA NEW GUINEA,1385,0,1287,71,27,0,0.19,50
PARAGUAY,1441,1,1330,0,109,0,0.23,23
PERU,15018,704,7013,3533,1374,2394,0.5,750
PHILIPPINES,24872,8855,11449,1996,2571,0,0.26,1099
PLURINATIONAL STATE OF BOLIVIA,5125,0,2796,1919,369,42,0.5,36
POLAND,81792,53724,17353,8544,2165,6,2.12,573
PORTUGAL,12548,3036,6500,2456,556,0,1.19,1306
QATAR,25668,0,2261,22289,748,369,12.73,1536
REPUBLIC OF CAMEROON,1671,0,1359,139,173,0,0.08,101
REPUBLIC OF KOREA,159249,79765,45017,28093,6373,0,3.21,10420
REPUBLIC OF MOLDOVA,1343,113,569,498,163,0,0.33,19
REPUBLIC OF SOUTH SUDAN,363,0,363,0,0,0,0.03,27
REPUBLIC OF SUDAN,3993,0,3516,0,477,0,0.11,203
REUNION,1159,513,598,0,48,0,1.37,54
ROMANIA,22286,8141,6295,6731,1118,0,1.12,110
RUSSIAN FEDERATION,499272,124583,115878,241786,8391,8635,3.48,7034
RWANDA,201,0,187,0,14,0,0.02,17
SAINT HELENA,3,0,3,0,0,0,0.82,0
SAINT LUCIA,111,0,111,0,0,0,0.61,5
SAINT MARTIN (DUTCH PORTION),190,0,190,0,0,0,5.41,201
SAMOA,54,0,54,0,0,0,0.28,9
SAO TOME & PRINCIPE,31,0,31,0,0,0,0.17,9
SAUDI ARABIA,154034,0,105409,41372,7253,0,5.22,4671
SENEGAL,2158,223,1282,15,638,0,0.16,229
SERBIA,12016,8219,2427,1048,322,0,1.34,35
SEYCHELLES,120,0,120,0,0,0,1.27,162
SIERRA LEONE,281,0,235,0,46,0,0.05,7
SINGAPORE,9919,29,4955,4935,0,0,1.87,41967
SLOVAKIA,8935,3660,2146,2726,396,7,1.65,31
SLOVENIA,4031,1514,1943,444,130,0,1.95,63
SOLOMON ISLANDS,54,0,54,0,0,0,0.1,4
SOMALIA,166,0,166,0,0,0,0.02,57
SOUTH AFRICA,127835,108478,15265,2521,1572,0,2.42,3737
SPAIN,72206,15896,36295,17847,2168,0,1.55,10375
SRI LANKA,4372,524,3576,0,273,0,0.21,563
ST. KITTS-NEVIS,60,0,60,0,0,0,1.12,4
ST. PIERRE & MIQUELON,19,0,19,0,0,0,3.07,5
ST. VINCENT & THE GRENADINES,69,0,69,0,0,0,0.63,0
SURINAME,616,0,597,2,16,1,1.17,68
SWAZILAND,329,142,188,0,0,0,0.27,1
SWEDEN,12830,2265,9645,629,291,0,1.34,2071
SWITZERLAND,10301,126,7730,1828,617,0,1.28,1283
SYRIAN ARAB REPUBLIC,12198,1,7909,3265,816,208,0.61,437
TAIWAN,70393,41269,18701,8273,2150,0,3.02,2774
TAJIKISTAN,800,192,501,74,34,0,0.1,28
THAILAND,80883,17871,35652,23041,4319,0,1.2,2857
TIMOR-LESTE (FORMERLY EAST TIMOR),80,0,80,0,0,0,0.07,3
TOGO,678,0,451,9,218,0,0.1,73
TONGA,29,0,29,0,0,0,0.28,3
TRINIDAD AND TOBAGO,12386,0,1222,11075,89,0,9.23,536
TUNISIA,7364,0,2954,3318,985,107,0.68,251
TURKEY,89872,36927,20984,23273,8688,0,1.2,1017
TURKMENISTAN,17691,0,5070,12300,322,0,3.42,355
TURKS AND CAICOS ISLANDS,54,0,54,0,0,0,1.68,0
TUVALU,3,0,3,0,0,0,0,0
UGANDA,1110,0,868,0,242,0,0.03,79
UKRAINE,80663,43570,8877,26876,1339,0,1.78,255
UNITED ARAB EMIRATES,48101,1540,7740,36191,2094,535,5.37,19340
UNITED KINGDOM,127781,39717,44872,41549,1081,563,2.01,11295
UNITED REPUBLIC OF TANZANIA,2603,57,1686,507,351,1,0.05,149
UNITED STATES OF AMERICA,1396083,443904,566582,372277,10191,3129,4.38,29859
URUGUAY,2371,2,2220,29,119,0,0.7,321
UZBEKISTAN,31583,1493,2352,26813,925,0,1.1,0
VANUATU,31,0,31,0,0,0,0.13,9
VENEZUELA,54204,218,30075,16851,1103,5957,1.82,1280
VIET NAM,38784,14265,12066,4901,7552,0,0.43,693
WALLIS AND FUTUNA ISLANDS,7,0,7,0,0,0,0.5,1
YEMEN,5091,129,4173,414,375,0,0.2,111
ZAMBIA,1000,95,690,0,215,0,0.07,43
ZIMBABWE,2125,917,1006,0,201,0,0.15,9
